preco,area_m2,quartos,banheiros,vagas,distrito
924000,85,2,3,2,Vila Mariana
961500,85,2,3,2,Vila Mariana
929500,92,3,3,2,Vila Mariana
1250000,125,3,3,2,Vila Mariana
350000,42,2,2,1,Vila Mariana
449000,95,4,2,1,Vila Sônia
480000,68,2,2,1,Vila Sônia
440000,95,4,2,1,Vila Sônia
890000,104,3,3,2,Vila Sônia
155300,38,1,1,1,Vila Sônia
363000,67,3,2,2,Vila Sônia
1430000,188,3,5,3,Vila Sônia
260000,64,3,2,1,Vila Sônia
503565,67,3,2,1,Vila Sônia
350000,85,3,3,2,Vila Sônia
483000,77,3,2,1,Vila Sônia
384000,50,2,2,1,Vila Sônia
620000,82,3,2,1,Vila Sônia
485000,67,3,2,1,Vila Sônia
509000,82,3,2,2,Vila Sônia
1950000,190,3,4,4,Vila Sônia
370000,50,2,2,1,Vila Sônia
480000,66,3,2,1,Vila Sônia
470000,68,3,2,1,Vila Sônia
503565,67,3,2,1,Vila Sônia
162300,37,1,2,1,Vila Sônia
490000,67,3,2,1,Vila Sônia
385000,50,2,2,1,Vila Sônia
595000,76,2,2,2,Vila Sônia
720000,77,2,2,1,Alto de Pinheiros
950000,73,2,2,1,Alto de Pinheiros
3910000,220,3,4,4,Alto de Pinheiros
2710001,211,3,4,3,Alto de Pinheiros
5465644,286,4,5,4,Alto de Pinheiros
1199770,243,4,7,4,Alto de Pinheiros
4999070,286,4,7,4,Alto de Pinheiros
960000,73,2,2,1,Alto de Pinheiros
5800000,286,4,6,4,Alto de Pinheiros
3590000,206,4,5,4,Alto de Pinheiros
1200000,125,3,2,2,Alto de Pinheiros
940000,104,3,2,2,Alto de Pinheiros
1100000,96,3,2,2,Alto de Pinheiros
5814000,285,4,6,4,Alto de Pinheiros
940000,104,3,4,2,Alto de Pinheiros
6000000,286,4,5,4,Alto de Pinheiros
7559420,377,3,4,4,Alto de Pinheiros
1130000,105,3,3,2,Alto de Pinheiros
2000000,163,4,3,3,Alto de Pinheiros
5850000,286,4,5,4,Alto de Pinheiros
3691000,206,4,5,4,Alto de Pinheiros
480000,60,2,2,2,Alto de Pinheiros
5630000,286,4,6,4,Alto de Pinheiros
969800,107,3,2,2,Alto de Pinheiros
866000,73,2,2,1,Alto de Pinheiros
1595000,233,4,5,4,Anhanguera
1790000,234,3,6,3,Anhanguera
330000,60,3,2,1,Anhanguera
485000,80,3,2,2,Anhanguera
320000,52,2,2,1,Anhanguera
1700000,266,4,5,4,Anhanguera
455000,76,3,2,1,Anhanguera
480000,74,3,2,1,Anhanguera
2420000,266,4,4,4,Anhanguera
430000,63,2,2,1,Anhanguera
1800000,266,4,1,4,Anhanguera
1850000,266,3,5,4,Anhanguera
430000,75,3,2,2,Anhanguera
340000,50,2,2,1,Anhanguera
445000,74,3,2,2,Anhanguera
425000,64,3,2,2,Anhanguera
467000,74,3,3,2,Anhanguera
430000,75,3,2,2,Anhanguera
415000,78,3,2,1,Anhanguera
440000,75,3,2,1,Anhanguera
1450000,266,4,5,4,Anhanguera
1900000,266,4,1,4,Anhanguera
350000,50,2,2,1,Anhanguera
1350000,266,4,5,4,Anhanguera
1690000,266,4,5,4,Anhanguera
2100000,266,4,5,4,Anhanguera
360000,50,2,2,1,Anhanguera
340000,50,2,2,1,Anhanguera
1850000,266,3,5,4,Anhanguera
1450000,266,4,6,4,Anhanguera
209000,40,2,2,1,Brasilândia
150900,41,2,1,1,Brasilândia
238000,50,2,2,1,Brasilândia
87000,52,2,2,1,Brasilândia
179000,40,2,2,1,Brasilândia
290000,48,2,2,1,Brasilândia
179000,40,2,2,1,Brasilândia
184900,40,2,2,1,Brasilândia
190000,48,2,2,1,Brasilândia
250000,48,2,2,1,Brasilândia
185000,50,2,2,1,Brasilândia
234000,48,2,2,1,Brasilândia
205800,40,2,2,1,Brasilândia
240000,48,2,2,1,Brasilândia
255000,48,2,2,1,Brasilândia
230000,48,2,2,1,Brasilândia
270000,49,2,2,1,Brasilândia
250000,48,2,2,1,Brasilândia
170000,51,2,2,1,Brasilândia
249000,47,2,2,1,Brasilândia
237000,55,2,2,1,Brasilândia
188600,40,2,2,1,Brasilândia
212000,50,2,2,1,Brasilândia
140000,48,2,2,1,Brasilândia
234000,55,2,2,1,Brasilândia
260000,50,2,2,1,Butantã
567600,66,3,2,1,Butantã
540000,66,2,2,1,Butantã
279000,57,2,2,1,Butantã
628300,66,2,2,1,Butantã
584000,66,2,2,1,Butantã
345000,77,3,2,1,Butantã
379999,50,2,2,1,Butantã
380000,50,2,2,1,Butantã
621700,91,3,3,2,Butantã
627000,66,2,2,1,Butantã
746000,67,2,2,1,Butantã
350000,55,2,2,1,Butantã
450000,59,2,2,1,Butantã
430000,77,3,2,2,Butantã
280000,75,2,2,1,Butantã
1439500,154,4,4,2,Butantã
579000,63,2,2,1,Butantã
205100,44,2,2,1,Butantã
503000,77,3,2,1,Butantã
2424900,264,3,5,3,Butantã
169000,40,2,2,1,Butantã
219000,41,2,2,1,Cachoeirinha
219000,41,2,2,1,Cachoeirinha
215000,41,2,2,1,Cachoeirinha
219000,41,2,2,1,Cachoeirinha
320000,64,3,2,1,Cachoeirinha
1078700,134,4,4,2,Cachoeirinha
219000,41,2,2,1,Cachoeirinha
229000,41,2,2,1,Cachoeirinha
219000,41,2,2,1,Cachoeirinha
219000,41,2,2,1,Cachoeirinha
219900,41,2,2,1,Cachoeirinha
260000,50,2,2,1,Cachoeirinha
275000,50,2,2,1,Cachoeirinha
240000,47,2,2,1,Cachoeirinha
339000,55,2,2,1,Cachoeirinha
230000,42,2,2,1,Cachoeirinha
245000,51,2,2,1,Cachoeirinha
185000,35,1,2,1,Cachoeirinha
210000,60,2,2,1,Cachoeirinha
448500,75,3,2,2,Freguesia do Ó
449000,74,3,3,2,Freguesia do Ó
450000,69,3,2,1,Freguesia do Ó
480000,70,3,2,1,Freguesia do Ó
194000,34,2,2,1,Freguesia do Ó
368990,59,2,2,1,Freguesia do Ó
379000,60,2,2,1,Freguesia do Ó
540000,85,3,2,1,Freguesia do Ó
250100,42,2,2,1,Freguesia do Ó
280000,59,2,2,1,Freguesia do Ó
388000,112,2,2,1,Freguesia do Ó
680000,81,3,2,2,Freguesia do Ó
285000,60,2,2,1,Freguesia do Ó
800000,107,3,4,2,Freguesia do Ó
320000,52,2,2,1,Freguesia do Ó
215000,53,2,2,1,Freguesia do Ó
290000,51,2,2,1,Freguesia do Ó
305000,45,2,2,1,Freguesia do Ó
421000,69,2,2,1,Freguesia do Ó
560000,79,3,2,2,Freguesia do Ó
307000,45,2,2,1,Freguesia do Ó
340000,56,2,2,1,Freguesia do Ó
194000,34,2,2,1,Freguesia do Ó
250000,45,2,2,1,Freguesia do Ó
320000,49,2,2,1,Freguesia do Ó
485000,70,3,2,1,Jaguaré
1650000,186,4,5,3,Jaguaré
490000,70,3,2,1,Jaguaré
335000,62,2,2,1,Jaguaré
385000,70,3,2,1,Jaguaré
320000,50,2,2,1,Jaguaré
379000,70,3,2,1,Jaguaré
480000,54,2,2,1,Jaguaré
333000,62,2,2,1,Jaguaré
370000,66,2,2,1,Jaguaré
570000,84,3,2,2,Jaguaré
350000,50,2,2,1,Jaguaré
580000,70,3,2,2,Jaguaré
353000,62,2,2,1,Jaguaré
520000,78,2,2,2,Jaguaré
1200000,156,3,5,2,Jaguaré
333300,62,2,2,1,Jaguaré
347500,63,2,2,1,Jaguaré
1280000,156,3,5,2,Jaguaré
1600000,186,3,5,3,Jaguaré
280000,65,2,2,2,Jaguaré
572000,70,3,2,2,Jaguaré
650000,83,3,2,2,Jaguaré
413400,82,3,3,2,Jaguaré
1780000,234,4,5,4,Jaguaré
1280000,156,3,5,2,Jaguaré
395000,70,3,2,1,Jaguaré
1300000,156,3,5,2,Jaguaré
390000,90,3,2,2,Jaraguá
475000,58,2,2,1,Jaraguá
710000,69,2,2,1,Jaraguá
550000,70,2,2,2,Jaraguá
610000,68,3,2,1,Jaraguá
500000,68,3,2,2,Jaraguá
420000,58,2,2,1,Jaraguá
500000,67,2,2,1,Jaraguá
400000,58,2,2,1,Jaraguá
479000,58,2,2,1,Jaraguá
455000,57,2,2,1,Jaraguá
540000,68,3,2,1,Jaraguá
410000,58,2,2,1,Jaraguá
450000,57,2,2,1,Jaraguá
395000,58,2,2,2,Jaraguá
450000,60,2,2,1,Jaraguá
470000,68,2,2,1,Jaraguá
401002,67,2,2,1,Jaraguá
395000,59,2,2,2,Jaraguá
510000,58,2,2,1,Jaraguá
770000,92,3,2,2,Lapa
760000,66,2,2,2,Lapa
655391,81,3,3,2,Lapa
850000,94,3,3,2,Lapa
265000,66,2,2,1,Lapa
448500,56,2,2,1,Lapa
1072140,134,4,3,2,Lapa
399900,55,2,2,1,Lapa
389900,49,2,2,1,Lapa
1290000,138,3,4,3,Lapa
430000,53,2,2,1,Lapa
403811,55,2,2,1,Lapa
670000,78,3,1,2,Lapa
340000,49,2,2,1,Lapa
850000,85,2,2,1,Lapa
1300000,134,3,4,2,Lapa
460000,56,2,2,1,Lapa
1650000,137,3,3,2,Lapa
309000,48,2,2,1,Lapa
328000,64,2,2,1,Lapa
1129000,156,3,5,3,Lapa
220000,57,2,2,1,Lapa
589000,81,3,2,2,Lapa
620000,68,2,2,1,Lapa
260000,57,2,2,1,Lapa
665147,81,3,2,2,Lapa
1060000,101,3,3,2,Lapa
590000,117,3,3,1,Lapa
335600,53,2,2,1,Limão
295000,50,2,2,1,Limão
395000,63,3,2,1,Limão
350000,56,2,2,2,Limão
370000,70,3,2,1,Limão
369000,68,3,2,1,Limão
690000,97,3,2,2,Limão
339000,53,2,2,1,Limão
280000,50,2,2,1,Limão
320000,50,2,2,1,Limão
287000,50,2,2,1,Limão
330000,55,2,2,1,Limão
699000,86,3,3,2,Limão
275000,49,2,2,1,Limão
280000,48,2,2,1,Limão
370000,62,2,3,1,Limão
335000,53,2,2,1,Limão
249000,50,2,2,1,Limão
440000,70,2,2,1,Limão
455000,70,3,2,1,Limão
240000,55,2,2,1,Limão
323505,45,2,2,1,Limão
875000,100,3,3,2,Limão
318000,56,2,2,1,Limão
395000,64,3,2,1,Limão
335600,54,2,2,1,Limão
328000,62,2,2,1,Limão
480000,64,2,2,1,Limão
275000,47,2,2,1,Limão
1250000,100,3,3,2,Perdizes
900000,99,2,3,1,Perdizes
1244000,100,3,3,2,Perdizes
550000,98,3,2,1,Perdizes
650000,98,3,2,1,Perdizes
660000,90,1,2,1,Perdizes
951600,118,3,3,2,Perdizes
835000,106,3,2,1,Perdizes
1000000,140,3,4,2,Perdizes
980000,109,3,3,2,Perdizes
650000,124,3,3,1,Perdizes
638000,60,2,1,1,Perdizes
740000,87,3,3,2,Perdizes
1100000,98,3,2,2,Perdizes
528500,60,2,2,1,Perdizes
620000,95,2,2,1,Perdizes
1890000,150,4,4,3,Perdizes
380000,60,2,2,1,Perdizes
1700000,143,4,4,2,Perdizes
3830000,250,4,6,4,Perdizes
660000,64,2,2,2,Perdizes
753657,74,2,2,1,Perdizes
748000,84,3,3,1,Perdizes
1380000,145,4,5,2,Perdizes
760000,80,2,3,1,Perdizes
1200000,136,3,4,1,Perdizes
3400000,255,4,6,4,Perdizes
1200000,124,3,4,2,Perdizes
189000,41,2,2,1,Perus
120000,45,2,2,1,Perus
189900,41,2,2,1,Perus
199000,45,2,2,1,Perus
188990,40,2,2,1,Perus
191700,41,2,2,1,Perus
199000,37,2,2,1,Perus
179000,37,2,2,1,Perus
239000,43,2,2,1,Perus
189000,37,2,2,1,Perus
199000,40,2,2,1,Perus
199000,40,2,2,1,Perus
264900,51,3,2,1,Perus
150000,50,2,2,1,Perus
195000,40,2,2,1,Perus
130000,48,2,2,1,Perus
190800,40,2,2,1,Perus
215000,42,2,2,1,Perus
1007100,65,2,2,1,Pinheiros
800000,93,2,3,2,Pinheiros
690000,51,2,2,1,Pinheiros
630000,79,3,2,1,Pinheiros
1020000,85,2,2,2,Pinheiros
786500,59,2,2,1,Pinheiros
1250000,74,1,2,2,Pinheiros
670000,62,2,2,1,Pinheiros
1080000,88,3,2,2,Pinheiros
883500,57,1,2,1,Pinheiros
319900,30,1,2,1,Pinheiros
821000,68,2,2,1,Pinheiros
522000,49,1,2,1,Pinheiros
1200000,90,2,2,2,Pinheiros
1750000,88,2,2,2,Pinheiros
1250000,158,4,3,3,Pinheiros
820000,80,3,2,1,Pinheiros
574000,42,1,2,1,Pinheiros
699000,59,2,2,2,Pinheiros
970000,78,2,2,1,Pinheiros
1590000,120,3,2,2,Pinheiros
1242696,97,3,3,2,Pinheiros
470000,65,2,2,1,Pinheiros
1044100,73,2,2,1,Pinheiros
682100,57,2,2,1,Pinheiros
736000,60,2,2,2,Pinheiros
790000,81,2,2,1,Pinheiros
942272,71,2,2,1,Pinheiros
1482000,118,3,2,2,Pinheiros
230000,43,2,2,1,Pirituba
250000,50,2,2,1,Pirituba
265000,62,2,2,1,Pirituba
318000,53,2,2,1,Pirituba
1100000,131,3,3,2,Pirituba
269000,49,2,2,1,Pirituba
600000,85,2,2,1,Pirituba
430000,66,3,2,2,Pirituba
320000,58,2,2,1,Pirituba
295000,54,2,2,1,Pirituba
675000,85,3,2,1,Pirituba
215000,43,2,2,1,Pirituba
290000,50,2,2,1,Pirituba
240000,54,2,2,1,Pirituba
189000,43,2,2,1,Pirituba
267000,44,2,2,1,Pirituba
280000,55,2,2,1,Pirituba
565000,72,3,2,2,Pirituba
235000,47,2,2,1,Pirituba
100000,55,2,2,1,Pirituba
190000,43,2,2,1,Pirituba
360000,64,3,2,1,Pirituba
269900,49,2,2,1,Pirituba
399000,66,2,2,2,Pirituba
245000,55,3,2,1,Raposo Tavares
395000,77,2,2,1,Raposo Tavares
455000,77,3,3,2,Raposo Tavares
755000,106,3,4,2,Raposo Tavares
230000,55,3,2,1,Raposo Tavares
355000,77,3,2,1,Raposo Tavares
170000,48,2,2,1,Raposo Tavares
420000,91,3,2,1,Raposo Tavares
260000,55,3,2,1,Raposo Tavares
220000,55,3,2,1,Raposo Tavares
240000,55,3,2,1,Raposo Tavares
150000,45,2,2,1,Raposo Tavares
346500,77,3,2,1,Raposo Tavares
180000,41,2,2,1,Raposo Tavares
690000,91,2,2,2,Raposo Tavares
486000,108,4,2,2,Raposo Tavares
250000,50,2,2,1,Raposo Tavares
300000,53,3,2,1,Raposo Tavares
1390000,190,4,4,3,Raposo Tavares
182900,41,2,2,1,Raposo Tavares
180000,50,2,2,1,Raposo Tavares
230000,50,2,2,1,Raposo Tavares
170000,48,2,2,1,Raposo Tavares
235000,65,3,2,1,Raposo Tavares
850000,108,5,4,2,Raposo Tavares
430000,77,3,2,2,Raposo Tavares
600000,104,3,3,2,Raposo Tavares
182550,45,2,2,1,Raposo Tavares
130000,48,2,2,2,Raposo Tavares
1750000,186,3,4,3,Rio Pequeno
230000,52,2,2,1,Rio Pequeno
750000,122,3,2,2,Rio Pequeno
1570000,186,4,5,3,Rio Pequeno
309999,56,2,2,1,Rio Pequeno
590000,72,2,2,1,Rio Pequeno
1643000,186,3,5,3,Rio Pequeno
1970000,234,4,6,3,Rio Pequeno
799000,122,2,4,2,Rio Pequeno
300000,76,3,2,1,Rio Pequeno
272000,48,2,2,1,Rio Pequeno
600000,106,3,2,2,Rio Pequeno
1850000,236,4,2,3,Rio Pequeno
1100000,183,3,4,3,Rio Pequeno
220000,63,2,2,1,Rio Pequeno
930000,135,3,3,3,Rio Pequeno
395000,76,3,2,1,Rio Pequeno
290000,52,2,2,1,Rio Pequeno
730000,116,3,3,2,Rio Pequeno
1180000,217,3,3,2,Rio Pequeno
1050000,151,3,5,2,Rio Pequeno
370000,67,2,2,2,Rio Pequeno
320000,56,2,2,1,Rio Pequeno
1250000,155,3,4,4,Rio Pequeno
795000,120,3,4,3,Rio Pequeno
299000,59,2,2,1,São Domingos
369000,59,2,2,1,São Domingos
389000,64,2,2,2,São Domingos
360000,65,3,2,1,São Domingos
450000,64,3,2,2,São Domingos
300000,46,2,2,1,São Domingos
307000,59,2,2,1,São Domingos
600000,73,3,2,2,São Domingos
299000,47,2,2,1,São Domingos
299000,59,2,2,1,São Domingos
430000,65,2,2,1,São Domingos
404000,71,3,2,2,São Domingos
334000,59,2,2,2,São Domingos
299000,59,2,2,1,São Domingos
369000,71,3,2,1,São Domingos
216641,43,2,1,1,São Domingos
489900,71,3,2,1,São Domingos
480000,65,2,2,1,São Domingos
340000,51,2,2,1,São Domingos
410000,65,3,2,1,São Domingos
369000,59,2,2,1,São Domingos
300000,87,3,2,1,São Domingos
449000,71,3,2,1,São Domingos
380000,59,2,2,1,São Domingos
445200,50,2,2,1,São Domingos
1290000,138,3,5,2,Vila Leopoldina
1050000,117,3,4,2,Vila Leopoldina
655500,69,2,2,2,Vila Leopoldina
577000,78,3,2,2,Vila Leopoldina
1340000,128,4,5,3,Vila Leopoldina
700000,75,3,2,2,Vila Leopoldina
1080000,116,4,4,3,Vila Leopoldina
690000,74,3,2,2,Vila Leopoldina
830000,86,3,3,2,Vila Leopoldina
356000,40,1,2,1,Vila Leopoldina
2200000,210,3,5,3,Vila Leopoldina
700000,79,2,2,2,Vila Leopoldina
650000,69,2,2,2,Vila Leopoldina
980000,124,3,4,2,Vila Leopoldina
685000,71,1,2,2,Vila Leopoldina
1150000,130,3,3,2,Vila Leopoldina
810000,79,2,2,2,Vila Leopoldina
520000,50,2,2,1,Vila Leopoldina
670000,78,3,3,2,Vila Leopoldina
1500000,121,3,4,2,Vila Leopoldina
1270000,117,3,3,2,Vila Leopoldina
1250000,125,3,3,2,Vila Leopoldina
367900,40,1,2,1,Vila Leopoldina
210000,34,2,1,0,Barra Funda
521859,62,2,2,1,Barra Funda
420000,76,2,1,1,Barra Funda
479000,33,1,2,1,Barra Funda
602000,66,1,2,1,Barra Funda
182900,31,1,1,0,Barra Funda
299999,41,2,1,1,Barra Funda
750000,70,3,2,1,Barra Funda
700000,83,3,2,1,Barra Funda
380000,55,1,1,0,Barra Funda
212530,34,2,1,0,Barra Funda
215000,34,1,1,0,Barra Funda
750000,67,1,2,1,Barra Funda
343990,46,2,1,1,Barra Funda
305000,41,2,1,1,Barra Funda
1600000,145,3,2,3,Barra Funda
371000,51,2,1,1,Barra Funda
220000,33,2,1,0,Barra Funda
664900,69,2,2,1,Barra Funda
328000,43,2,1,1,Barra Funda
665000,65,2,2,1,Barra Funda
1290000,162,3,2,2,Barra Funda
750000,100,3,2,2,Barra Funda
1090000,145,3,4,2,Barra Funda
660000,70,2,2,1,Barra Funda
910000,100,3,3,2,Barra Funda
859000,83,3,2,2,Barra Funda
220000,34,2,1,0,Barra Funda
310000,41,2,1,1,Barra Funda
280000,43,2,1,0,Barra Funda
500000,57,2,2,1,Barra Funda
450000,47,2,1,1,Barra Funda
320000,57,2,1,1,Barra Funda
940000,102,3,2,2,Barra Funda
530000,70,2,3,2,Barra Funda
550000,70,2,2,1,Barra Funda
699980,82,3,2,1,Barra Funda
518000,63,2,2,1,Barra Funda
435000,58,2,2,1,Barra Funda
1600000,160,3,2,2,Barra Funda
692000,115,3,2,1,Bela Vista
830000,74,2,2,1,Bela Vista
1340000,176,3,3,2,Bela Vista
1390000,190,4,4,1,Bela Vista
240000,45,1,1,0,Bela Vista
280000,41,1,1,1,Bela Vista
2100000,280,2,2,1,Bela Vista
990000,110,3,1,1,Bela Vista
960000,140,3,4,1,Bela Vista
395000,40,1,2,1,Bela Vista
545000,60,2,2,1,Bela Vista
320000,70,2,1,1,Bela Vista
550000,45,1,2,1,Bela Vista
500000,50,1,1,1,Bela Vista
400000,66,2,1,0,Bela Vista
322000,38,1,2,0,Bela Vista
680000,94,2,1,1,Bela Vista
650000,74,2,1,1,Bela Vista
380000,38,1,1,1,Bela Vista
650000,74,2,2,1,Bela Vista
745000,110,4,3,2,Bela Vista
350000,60,1,1,0,Bela Vista
1280000,156,3,2,2,Bela Vista
420000,65,2,1,0,Bela Vista
450000,38,1,1,1,Bela Vista
1200000,106,3,2,1,Bela Vista
850000,98,2,1,1,Bela Vista
430000,62,2,1,1,Bela Vista
1150000,95,2,1,1,Bela Vista
580000,60,1,2,1,Bela Vista
1500000,178,4,5,1,Bela Vista
1075000,77,2,2,2,Bela Vista
850000,90,2,2,1,Bela Vista
749000,77,1,2,1,Bela Vista
630000,74,2,1,1,Bela Vista
320000,113,3,1,1,Bela Vista
800000,66,3,2,1,Bela Vista
310000,46,1,1,0,Bela Vista
265000,35,1,1,0,Bela Vista
150000,32,1,1,0,Bela Vista
330000,42,1,2,1,Bela Vista
382000,68,1,1,0,Bela Vista
430000,42,1,1,1,Bela Vista
450000,50,2,1,1,Bela Vista
489000,53,2,1,1,Bela Vista
435000,83,2,2,0,Bela Vista
250000,46,1,1,1,Bela Vista
477000,74,2,1,1,Bela Vista
550000,43,1,2,1,Bela Vista
285000,53,2,1,0,Bela Vista
495000,70,2,1,0,Bela Vista
240000,40,1,1,0,Bela Vista
1100000,126,3,2,1,Bela Vista
1400000,159,3,2,2,Bela Vista
500000,62,2,1,1,Bela Vista
235000,35,1,1,1,Bela Vista
200000,30,1,1,0,Bela Vista
517000,48,1,1,1,Bela Vista
270000,50,2,1,0,Bela Vista
560000,61,2,1,1,Bela Vista
985000,144,3,2,1,Bela Vista
905000,107,3,3,1,Bela Vista
376000,36,1,2,1,Bela Vista
330000,59,2,1,1,Bela Vista
660000,53,1,1,1,Bela Vista
450000,98,2,1,0,Bom Retiro
360000,104,3,3,0,Bom Retiro
550000,178,3,2,1,Bom Retiro
650000,294,3,2,1,Bom Retiro
510000,137,3,1,1,Bom Retiro
368000,52,2,1,1,Bom Retiro
330000,90,2,2,0,Bom Retiro
381000,50,2,1,1,Bom Retiro
450000,129,3,2,1,Bom Retiro
380000,101,2,1,1,Bom Retiro
395000,72,3,2,1,Bom Retiro
300000,120,3,2,1,Bom Retiro
340000,70,2,1,0,Bom Retiro
370000,45,2,1,1,Bom Retiro
270000,50,1,1,0,Bom Retiro
430000,80,2,1,1,Bom Retiro
460000,57,2,2,1,Bom Retiro
250000,48,1,1,1,Bom Retiro
680000,97,3,3,2,Bom Retiro
680000,97,3,2,2,Bom Retiro
610000,69,2,2,2,Bom Retiro
420000,62,3,2,1,Bom Retiro
600000,149,3,1,0,Bom Retiro
360000,44,2,1,1,Bom Retiro
450000,67,3,2,2,Bom Retiro
730000,97,3,2,2,Bom Retiro
700000,96,2,3,2,Bom Retiro
1110000,140,3,2,2,Bom Retiro
550000,233,4,1,1,Bom Retiro
410000,58,2,2,1,Bom Retiro
395000,53,2,1,1,Bom Retiro
395000,58,2,2,2,Bom Retiro
1000000,235,4,1,1,Bom Retiro
489000,67,2,2,1,Bom Retiro
430000,98,2,1,0,Bom Retiro
205900,30,1,1,0,Bom Retiro
420000,118,3,2,0,Bom Retiro
561000,69,2,2,1,Bom Retiro
400000,118,3,1,0,Bom Retiro
400000,111,2,1,0,Bom Retiro
400000,164,3,1,1,Bom Retiro
510000,70,2,2,2,Bom Retiro
690000,140,3,1,0,Bom Retiro
445000,62,3,2,1,Bom Retiro
650000,80,2,2,0,Bom Retiro
720000,97,3,2,2,Bom Retiro
470000,48,2,1,1,Bom Retiro
300000,58,2,1,0,Bom Retiro
420000,62,3,2,1,Bom Retiro
381761,68,2,2,1,Bom Retiro
550000,69,2,2,1,Bom Retiro
540000,69,2,2,2,Bom Retiro
700000,97,3,2,2,Bom Retiro
650000,180,3,1,1,Bom Retiro
300000,50,1,1,0,Bom Retiro
410000,100,2,1,0,Bom Retiro
360000,56,1,2,1,Bom Retiro
461000,70,2,2,1,Bom Retiro
680000,97,3,2,2,Bom Retiro
870000,300,3,4,1,Bom Retiro
325000,55,2,1,1,Bom Retiro
480000,67,3,2,2,Bom Retiro
1100000,220,4,2,2,Bom Retiro
672000,96,3,2,2,Bom Retiro
450000,58,2,2,1,Bom Retiro
954000,201,3,2,1,Bom Retiro
740000,96,3,2,2,Bom Retiro
360000,47,2,1,1,Bom Retiro
350000,48,2,1,1,Bom Retiro
450000,107,3,1,1,Bom Retiro
207000,36,1,1,0,Bom Retiro
410000,109,2,1,1,Bom Retiro
800000,200,3,1,1,Bom Retiro
530000,233,3,1,1,Bom Retiro
500000,100,3,1,0,Bom Retiro
345000,62,3,2,1,Bom Retiro
290000,52,1,1,0,Bom Retiro
380000,49,2,1,1,Bom Retiro
700000,96,3,2,2,Bom Retiro
169002,44,2,1,1,Brás
169000,40,2,1,1,Brás
379000,57,2,1,1,Brás
169001,44,2,1,1,Brás
340000,57,2,1,1,Brás
280000,48,2,1,1,Brás
525000,73,3,2,1,Brás
290000,56,2,1,1,Brás
195000,45,1,1,0,Brás
185000,33,1,2,0,Brás
285000,32,1,1,1,Brás
183000,39,2,1,0,Brás
320000,53,2,1,1,Brás
276000,51,2,1,0,Brás
258000,36,1,1,1,Brás
525000,71,3,2,1,Brás
380000,50,2,1,1,Brás
383000,57,2,1,1,Brás
376600,57,2,1,1,Brás
380000,63,2,1,1,Brás
371000,62,2,1,1,Brás
238400,31,1,1,1,Brás
340000,62,3,1,1,Brás
350000,52,2,1,1,Brás
450000,100,2,2,1,Brás
169000,39,2,1,0,Brás
368000,66,2,2,0,Brás
287000,84,2,1,0,Brás
380000,46,1,1,1,Brás
362000,50,2,1,1,Brás
450000,73,2,1,1,Brás
400000,68,3,2,1,Brás
399990,40,1,2,1,Brás
380000,63,2,2,1,Brás
203780,38,2,1,0,Brás
199000,32,1,1,0,Brás
219990,33,1,1,0,Brás
259800,35,1,1,1,Brás
920368,123,3,2,2,Brás
350000,58,2,1,1,Brás
350000,48,2,1,1,Brás
228000,31,1,1,1,Brás
292000,41,1,1,0,Brás
381700,57,1,1,1,Brás
300000,50,2,1,1,Brás
620000,68,2,1,1,Consolação
335000,35,1,1,0,Consolação
477000,39,1,1,1,Consolação
500000,65,1,1,0,Consolação
405000,37,1,1,1,Consolação
400000,50,2,1,1,Consolação
1570000,135,3,2,1,Consolação
420000,64,1,2,0,Consolação
620000,85,2,1,1,Consolação
340000,48,1,2,1,Consolação
585000,49,1,1,1,Consolação
1700000,227,3,1,1,Consolação
745000,99,3,2,1,Consolação
770000,103,2,3,1,Consolação
450000,56,1,1,0,Consolação
410000,38,1,2,1,Consolação
600000,84,2,1,0,Consolação
880000,48,1,1,1,Consolação
1050000,177,4,2,2,Consolação
320000,45,2,1,0,Consolação
590000,86,3,1,1,Consolação
732000,60,1,1,1,Consolação
840000,124,2,2,1,Consolação
851063,54,1,1,1,Consolação
500000,50,1,1,1,Consolação
918550,67,1,1,1,Consolação
690000,110,2,1,1,Consolação
565000,57,2,1,0,Consolação
530000,52,1,1,1,Consolação
690000,56,1,1,2,Consolação
600000,42,1,2,1,Consolação
760000,70,2,1,0,Consolação
2000000,140,3,2,2,Consolação
395000,65,1,2,0,Consolação
380000,38,1,2,1,Consolação
294850,44,1,2,0,Consolação
850000,90,3,2,1,Consolação
400000,40,1,1,1,Consolação
500000,70,2,1,0,Consolação
780000,108,3,2,1,Consolação
364000,44,1,2,1,Consolação
305000,38,1,1,0,Consolação
750000,90,2,2,1,Consolação
490000,37,1,1,1,Consolação
845000,80,2,3,1,Consolação
430000,46,1,1,1,Consolação
680000,55,2,2,2,Consolação
4750000,306,4,5,3,Consolação
1900000,159,4,4,2,Consolação
650000,52,1,1,1,Consolação
530000,35,1,2,1,Consolação
4224000,300,2,3,2,Consolação
630000,51,1,1,1,Consolação
849000,95,1,2,2,Consolação
5000000,310,3,2,2,Consolação
742000,53,2,1,1,Consolação
595000,91,3,1,0,Consolação
1300000,75,3,2,1,Consolação
4790000,290,4,3,2,Consolação
420000,34,1,1,1,Consolação
620000,51,2,1,1,Consolação
1756000,140,3,2,2,Consolação
450000,55,1,1,0,Consolação
252000,48,2,1,1,Liberdade
